estacion_code,Estado_ultima_semana,calidad_ultima_reportada,dias_desde_ultima_cal1,dias_desde_ultima_actividad,fecha_ultima_actividad,hora_ultima_actividad
sn_1002,ACTIVA,cal1,,0.0,2026-01-09,10:09:00
sm_516,ACTIVA,cal1,,0.0,2026-01-09,10:11:00
sm_514,ACTIVA,cal1,,0.0,2026-01-09,10:09:00
sm_513,ACTIVA,cal1,,0.0,2026-01-09,10:11:00
sm_512,ACTIVA,cal1,,0.0,2026-01-09,10:11:00
sm_511,ACTIVA,cal1,,0.0,2026-01-09,10:11:00
sm_509,ACTIVA,cal1,,0.0,2026-01-09,09:31:00
sm_508,ACTIVA,cal1,,0.0,2026-01-09,08:16:00
sm_506,ACTIVA,cal1,,0.0,2026-01-09,10:01:00
sm_505,ACTIVA,cal1,,0.0,2026-01-09,10:11:00
sm_504,ACTIVA,cal1,,0.0,2026-01-09,10:11:00
sm_502,ACTIVA,cal1,,0.0,2026-01-09,10:11:00
sm_501,ACTIVA,cal1,,0.0,2026-01-09,10:11:00
sn_1031,ACTIVA,cal1,,1.0,2026-01-07,10:49:00
sp_158,ACTIVA,cal1,,3.0,2026-01-05,12:26:00
sn_1043,ACTIVA,cal1,,3.0,2026-01-05,12:11:00
sn_1042,ACTIVA,cal1,,4.0,2026-01-05,09:04:00
sn_1041,ACTIVA,cal1,,5.0,2026-01-03,20:59:00
sp_160,ACTIVA,cal1,,6.0,2026-01-02,16:08:00
sm_515,INACTIVA,cal1,,13.0,2025-12-27,09:06:00
sp_161,INACTIVA,cal1,,16.0,2025-12-23,12:07:00
sm_510,INACTIVA,cal1,,20.0,2025-12-19,19:26:00
sm_503,INACTIVA,cal1,,24.0,2025-12-16,09:46:00
sn_1001,INACTIVA,cal1,,33.0,2025-12-07,01:23:00
sn_1009,INACTIVA,cal1,,36.0,2025-12-03,16:11:00
sm_507,INACTIVA,cal1,,50.0,2025-11-19,15:16:00
sn_1005,INACTIVA,cal2,5.0,51.0,2025-11-18,11:26:00
sp_106,INACTIVA,cal1,,58.0,2025-11-11,11:04:00
sn_1011,INACTIVA,cal1,,72.0,2025-10-28,11:01:00
sp_147,INACTIVA,cal1,,77.0,2025-10-23,22:11:00
sm_517,INACTIVA,cal1,,319.0,2025-02-24,08:26:00
sn_1032,INACTIVA,,,473.0,2024-09-22,19:58:00
sn_1015,INACTIVA,,,666.0,2024-03-14,06:30:00
sp_152,INACTIVA,,,1067.0,2023-02-06,10:17:00
