estacion_code;Estado_ultima_semana;calidad_ultima_reportada;dias_desde_ultima_cal1;dias_desde_ultima_actividad;fecha_ultima_actividad;hora_ultima_actividad
sm_509;ACTIVA;cal1;;0.0;13/09/2025;10:46:00
sm_508;ACTIVA;cal1;;0.0;13/09/2025;10:46:00
sm_507;ACTIVA;cal1;;0.0;13/09/2025;10:46:00
sm_505;ACTIVA;cal1;;0.0;13/09/2025;10:46:00
sm_504;ACTIVA;cal1;;0.0;13/09/2025;10:46:00
sm_503;ACTIVA;cal1;;0.0;13/09/2025;10:46:00
sm_502;ACTIVA;cal1;;0.0;13/09/2025;10:46:00
sm_501;ACTIVA;cal1;;0.0;13/09/2025;10:46:00
sm_514;ACTIVA;cal1;;1.0;11/09/2025;11:16:00
sm_506;ACTIVA;cal1;;1.0;12/09/2025;3:16:00
sn_1008;ACTIVA;cal1;;3.0;10/09/2025;4:40:00
sn_1007;ACTIVA;cal1;;4.0;8/09/2025;12:47:00
sn_1042;ACTIVA;cal1;;6.0;6/09/2025;23:45:00
sn_1044;ACTIVA;cal1;;7.0;5/09/2025;13:12:00
sp_106;INACTIVA;cal1;;8.0;5/09/2025;10:34:00
sn_1036;INACTIVA;cal1;;10.0;2/09/2025;22:18:00
sn_1005;INACTIVA;cal2;0.0;11.0;1/09/2025;16:03:00
sp_158;INACTIVA;cal1;;16.0;27/08/2025;15:08:00
sn_1043;INACTIVA;cal1;;16.0;27/08/2025;16:11:00
sn_1011;INACTIVA;cal1;;42.0;1/08/2025;11:01:00
sm_517;INACTIVA;cal1;;201.0;24/02/2025;8:26:00
sp_147;INACTIVA;;;309.0;8/11/2024;10:41:00
sn_1032;INACTIVA;;;355.0;22/09/2024;19:58:00
sn_1015;INACTIVA;;;548.0;14/03/2024;6:30:00
sp_152;INACTIVA;;;950.0;6/02/2023;10:17:00
