estacion_code;Estado_ultima_semana;calidad_ultima_reportada;dias_desde_ultima_cal1;dias_desde_ultima_actividad;fecha_ultima_actividad;hora_ultima_actividad
sm_506;ACTIVA;cal1;;0.0;26/03/2026;10:41:00
sm_505;ACTIVA;cal1;;0.0;26/03/2026;10:36:00
sm_504;ACTIVA;cal1;;0.0;26/03/2026;10:41:00
sm_502;ACTIVA;cal1;;0.0;26/03/2026;10:41:00
sm_501;ACTIVA;cal1;;0.0;26/03/2026;10:41:00
sn_1010;ACTIVA;cal1;;3.0;23/03/2026;3:52:00
sp_176;ACTIVA;cal1;;5.0;20/03/2026;14:59:00
sn_1041;ACTIVA;cal1;;5.0;20/03/2026;14:55:00
sm_517;ACTIVA;cal1;;5.0;20/03/2026;21:01:00
sp_166;ACTIVA;cal1;;7.0;18/03/2026;16:01:00
sp_143;INACTIVA;cal1;;8.0;17/03/2026;12:06:00
sp_144;INACTIVA;cal1;;10.0;16/03/2026;8:26:00
sp_175;INACTIVA;cal1;;12.0;13/03/2026;16:22:00
sp_154;INACTIVA;cal1;;12.0;13/03/2026;16:16:00
sn_1057;INACTIVA;cal1;;12.0;13/03/2026;16:15:00
sn_1022;INACTIVA;cal1;;12.0;13/03/2026;16:18:00
sm_508;INACTIVA;cal1;;15.0;10/03/2026;20:16:00
sp_138;INACTIVA;cal1;;17.0;9/03/2026;0:56:00
sp_158;INACTIVA;cal1;;22.0;3/03/2026;14:56:00
sn_1009;INACTIVA;cal1;;32.0;21/02/2026;19:00:00
sm_503;INACTIVA;cal1;;34.0;19/02/2026;20:16:00
sn_1005;INACTIVA;cal2;5.0;127.0;18/11/2025;11:26:00
sp_106;INACTIVA;cal1;;134.0;11/11/2025;11:04:00
sp_147;INACTIVA;cal1;;153.0;23/10/2025;22:11:00
sn_1032;INACTIVA;;;549.0;22/09/2024;19:58:00
sp_152;INACTIVA;;;1144.0;6/02/2023;10:17:00
