estacion_code,Estado_ultima_semana,calidad_ultima_reportada,dias_desde_ultima_cal1,dias_desde_ultima_actividad,fecha_ultima_actividad,hora_ultima_actividad
sn_1049,ACTIVA,cal2,0.0,0.0,2026-01-20,11:00:00
sp_168,ACTIVA,cal1,,0.0,2026-01-20,10:54:00
sp_167,ACTIVA,cal1,,0.0,2026-01-20,10:54:00
sp_166,ACTIVA,cal1,,0.0,2026-01-20,10:57:00
sp_165,ACTIVA,cal1,,0.0,2026-01-20,10:57:00
sp_164,ACTIVA,cal1,,0.0,2026-01-20,10:57:00
sp_162,ACTIVA,cal1,,0.0,2026-01-20,10:54:00
sp_161,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sp_159,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_157,ACTIVA,cal1,,0.0,2026-01-20,10:57:00
sp_156,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_155,ACTIVA,cal1,,0.0,2026-01-20,10:53:00
sp_154,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_151,ACTIVA,cal1,,0.0,2026-01-20,10:57:00
sp_150,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_149,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_146,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_145,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_144,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_143,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_142,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_141,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_140,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_139,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_138,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_136,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_135,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_134,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_133,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_132,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_131,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_109,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_108,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_103,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_102,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_101,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sn_1051,ACTIVA,cal1,,0.0,2026-01-20,11:00:00
sn_1050,ACTIVA,cal1,,0.0,2026-01-20,11:00:00
sn_1048,ACTIVA,cal1,,0.0,2026-01-20,11:00:00
sn_1047,ACTIVA,cal1,,0.0,2026-01-20,11:00:00
sn_1046,ACTIVA,cal1,,0.0,2026-01-20,11:00:00
sn_1045,ACTIVA,cal1,,0.0,2026-01-20,11:00:00
sn_1044,ACTIVA,cal1,,0.0,2026-01-20,11:00:00
sn_1041,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1040,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1039,ACTIVA,cal1,,0.0,2026-01-20,11:00:00
sn_1038,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1037,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1036,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1035,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1034,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1033,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1030,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1023,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sn_1022,ACTIVA,cal1,,0.0,2026-01-20,10:57:00
sn_1021,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1019,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1018,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1016,ACTIVA,cal1,,0.0,2026-01-20,03:15:00
sn_1013,ACTIVA,cal1,,0.0,2026-01-19,22:19:00
sn_1012,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1010,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1008,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1007,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1004,ACTIVA,cal1,,0.0,2026-01-20,10:58:00
sn_1003,ACTIVA,cal1,,0.0,2026-01-20,10:57:00
sn_1002,ACTIVA,cal1,,0.0,2026-01-20,10:57:00
sm_516,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_515,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_514,ACTIVA,cal1,,0.0,2026-01-20,10:59:00
sm_513,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_512,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_511,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_509,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_508,ACTIVA,cal1,,0.0,2026-01-20,10:36:00
sm_506,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_505,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_504,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_502,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sm_501,ACTIVA,cal1,,0.0,2026-01-20,10:56:00
sp_137,ACTIVA,cal1,,2.0,2026-01-17,21:31:00
sn_1014,ACTIVA,cal1,,2.0,2026-01-18,06:39:00
sp_158,ACTIVA,cal1,,3.0,2026-01-16,11:52:00
sp_104,ACTIVA,cal1,,3.0,2026-01-16,16:10:00
sn_1043,ACTIVA,cal1,,3.0,2026-01-16,11:08:00
sp_160,ACTIVA,cal1,,6.0,2026-01-14,10:49:00
sp_163,ACTIVA,cal1,,7.0,2026-01-13,10:15:00
sn_1031,INACTIVA,cal1,,13.0,2026-01-07,10:49:00
sn_1042,INACTIVA,cal1,,15.0,2026-01-05,09:04:00
sm_510,INACTIVA,cal1,,31.0,2025-12-19,19:26:00
sm_503,INACTIVA,cal1,,35.0,2025-12-16,09:46:00
sn_1001,INACTIVA,cal1,,44.0,2025-12-07,01:23:00
sn_1009,INACTIVA,cal1,,47.0,2025-12-03,16:11:00
sm_507,INACTIVA,cal1,,61.0,2025-11-19,15:16:00
