estacion_code;Estado_ultima_semana;calidad_ultima_reportada;dias_desde_ultima_cal1;dias_desde_ultima_actividad;fecha_ultima_actividad;hora_ultima_actividad
sp_137;ACTIVA;cal2;0.0;0.0;20/10/2025;11:11:00
sn_1012;ACTIVA;cal2;22.0;0.0;20/10/2025;11:11:00
sn_1008;ACTIVA;cal2;22.0;0.0;20/10/2025;11:11:00
sm_514;ACTIVA;cal2;0.0;0.0;20/10/2025;11:13:00
sp_163;ACTIVA;cal1;;0.0;20/10/2025;11:07:00
sp_162;ACTIVA;cal1;;0.0;20/10/2025;11:07:00
sp_161;ACTIVA;cal1;;0.0;20/10/2025;11:07:00
sp_160;ACTIVA;cal1;;0.0;19/10/2025;23:38:00
sp_159;ACTIVA;cal1;;0.0;20/10/2025;11:05:00
sp_157;ACTIVA;cal1;;0.0;20/10/2025;11:07:00
sp_155;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_154;ACTIVA;cal1;;0.0;19/10/2025;17:11:00
sp_151;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_150;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_149;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_146;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_145;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_144;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_143;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_141;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_140;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_139;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_138;ACTIVA;cal1;;0.0;19/10/2025;21:46:00
sp_136;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_135;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_134;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_133;ACTIVA;cal1;;0.0;20/10/2025;11:06:00
sp_132;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_131;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_109;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_108;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_104;ACTIVA;cal1;;0.0;20/10/2025;10:56:00
sp_103;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_102;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sp_101;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1047;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1045;ACTIVA;cal1;;0.0;19/10/2025;23:41:00
sn_1044;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1041;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1040;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1039;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1038;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1037;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1035;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1034;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1033;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1031;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1030;ACTIVA;cal1;;0.0;20/10/2025;11:12:00
sn_1022;ACTIVA;cal1;;0.0;19/10/2025;17:17:00
sn_1019;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1016;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1014;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1013;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1010;ACTIVA;cal1;;0.0;20/10/2025;11:09:00
sn_1009;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1007;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1004;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1003;ACTIVA;cal1;;0.0;20/10/2025;10:53:00
sn_1002;ACTIVA;cal1;;0.0;20/10/2025;11:10:00
sn_1001;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_516;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_515;ACTIVA;cal1;;0.0;20/10/2025;6:26:00
sm_513;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_512;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_511;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_509;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_508;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_506;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_505;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_504;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_503;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sm_502;ACTIVA;cal1;;0.0;20/10/2025;11:11:00
sn_1036;ACTIVA;cal1;;1.0;19/10/2025;4:15:00
sn_1011;ACTIVA;cal1;;3.0;17/10/2025;9:51:00
sn_1021;ACTIVA;cal1;;7.0;13/10/2025;1:15:00
sn_1018;INACTIVA;cal1;;8.0;12/10/2025;9:02:00
sm_507;INACTIVA;cal1;;8.0;12/10/2025;8:56:00
sm_501;INACTIVA;cal1;;10.0;10/10/2025;0:26:00
sp_156;INACTIVA;cal1;;12.0;7/10/2025;12:31:00
sn_1023;INACTIVA;cal1;;13.0;6/10/2025;14:40:00
sn_1048;INACTIVA;cal1;;15.0;4/10/2025;19:23:00
sm_510;INACTIVA;cal1;;16.0;4/10/2025;2:46:00
sn_1042;INACTIVA;cal1;;17.0;2/10/2025;16:21:00
sp_158;INACTIVA;cal1;;19.0;30/09/2025;12:48:00
sn_1043;INACTIVA;cal1;;19.0;30/09/2025;16:13:00
sp_106;INACTIVA;cal1;;23.0;26/09/2025;14:21:00
sn_1046;INACTIVA;cal1;;24.0;25/09/2025;18:11:00
sp_142;INACTIVA;cal1;;26.0;24/09/2025;9:06:00
sn_1005;INACTIVA;cal2;0.0;48.0;1/09/2025;16:03:00
sm_517;INACTIVA;cal1;;238.0;24/02/2025;8:26:00
sp_147;INACTIVA;;;346.0;8/11/2024;10:41:00
sn_1032;INACTIVA;;;392.0;22/09/2024;19:58:00
sn_1015;INACTIVA;;;585.0;14/03/2024;6:30:00
sp_152;INACTIVA;;;987.0;6/02/2023;10:17:00
