estacion_code;Estado_ultima_semana;calidad_ultima_reportada;dias_desde_ultima_cal1;dias_desde_ultima_actividad;fecha_ultima_actividad;hora_ultima_actividad
sn_1041;ACTIVA;cal1;;0.0;17/10/2025;11:05:00
sn_1040;ACTIVA;cal1;;0.0;17/10/2025;11:05:00
sn_1039;ACTIVA;cal1;;0.0;17/10/2025;11:05:00
sn_1037;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1036;ACTIVA;cal1;;0.0;17/10/2025;11:05:00
sn_1035;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1034;ACTIVA;cal1;;0.0;17/10/2025;11:05:00
sn_1033;ACTIVA;cal1;;0.0;17/10/2025;11:05:00
sn_1031;ACTIVA;cal1;;0.0;17/10/2025;11:05:00
sn_1030;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1022;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1019;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1016;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1014;ACTIVA;cal1;;0.0;17/10/2025;11:05:00
sn_1013;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1011;ACTIVA;cal1;;0.0;17/10/2025;9:51:00
sn_1010;ACTIVA;cal1;;0.0;17/10/2025;11:03:00
sn_1009;ACTIVA;cal1;;0.0;17/10/2025;11:03:00
sn_1007;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1004;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sn_1003;ACTIVA;cal1;;0.0;17/10/2025;11:03:00
sn_1002;ACTIVA;cal1;;0.0;17/10/2025;11:03:00
sn_1001;ACTIVA;cal1;;0.0;17/10/2025;11:04:00
sm_516;ACTIVA;cal1;;0.0;17/10/2025;11:06:00
sm_515;ACTIVA;cal1;;0.0;17/10/2025;10:41:00
sm_514;ACTIVA;cal1;;0.0;17/10/2025;11:03:00
sm_513;ACTIVA;cal1;;0.0;17/10/2025;10:41:00
sm_512;ACTIVA;cal1;;0.0;17/10/2025;11:06:00
sm_511;ACTIVA;cal1;;0.0;17/10/2025;11:06:00
sm_509;ACTIVA;cal1;;0.0;17/10/2025;11:01:00
sm_508;ACTIVA;cal1;;0.0;17/10/2025;11:01:00
sm_506;ACTIVA;cal1;;0.0;17/10/2025;11:01:00
sm_504;ACTIVA;cal1;;0.0;17/10/2025;11:01:00
sm_503;ACTIVA;cal1;;0.0;17/10/2025;11:06:00
sm_502;ACTIVA;cal1;;0.0;17/10/2025;11:01:00
sn_1038;ACTIVA;cal1;;1.0;15/10/2025;14:37:00
sn_1021;ACTIVA;cal1;;4.0;13/10/2025;1:15:00
sn_1018;ACTIVA;cal1;;5.0;12/10/2025;9:02:00
sm_507;ACTIVA;cal1;;5.0;12/10/2025;8:56:00
sm_501;ACTIVA;cal1;;7.0;10/10/2025;0:26:00
sp_156;INACTIVA;cal1;;9.0;7/10/2025;12:31:00
sp_138;INACTIVA;cal1;;9.0;7/10/2025;11:41:00
sn_1023;INACTIVA;cal1;;10.0;6/10/2025;14:40:00
sm_510;INACTIVA;cal1;;13.0;4/10/2025;2:46:00
sn_1042;INACTIVA;cal1;;14.0;2/10/2025;16:21:00
sp_158;INACTIVA;cal1;;16.0;30/09/2025;12:48:00
sn_1043;INACTIVA;cal1;;16.0;30/09/2025;16:13:00
sp_106;INACTIVA;cal1;;20.0;26/09/2025;14:21:00
sp_142;INACTIVA;cal1;;23.0;24/09/2025;9:06:00
sn_1005;INACTIVA;cal2;0.0;45.0;1/09/2025;16:03:00
sm_517;INACTIVA;cal1;;235.0;24/02/2025;8:26:00
sp_147;INACTIVA;;;343.0;8/11/2024;10:41:00
sn_1032;INACTIVA;;;389.0;22/09/2024;19:58:00
sn_1015;INACTIVA;;;582.0;14/03/2024;6:30:00
sp_152;INACTIVA;;;984.0;6/02/2023;10:17:00
