estacion_code,Estado_ultima_semana,calidad_ultima_reportada,dias_desde_ultima_cal1,dias_desde_ultima_actividad,fecha_ultima_actividad,hora_ultima_actividad
sp_140,ACTIVA,cal1,,0.0,2026-07-29,10:22:00
sp_139,ACTIVA,cal1,,0.0,2026-07-29,10:21:00
sp_137,ACTIVA,cal1,,0.0,2026-07-29,10:20:00
sp_136,ACTIVA,cal1,,0.0,2026-07-28,12:06:00
sp_135,ACTIVA,cal1,,0.0,2026-07-29,10:21:00
sp_134,ACTIVA,cal1,,0.0,2026-07-29,10:21:00
sp_133,ACTIVA,cal1,,0.0,2026-07-29,10:21:00
sp_132,ACTIVA,cal1,,0.0,2026-07-29,10:21:00
sp_109,ACTIVA,cal1,,0.0,2026-07-29,07:26:00
sp_108,ACTIVA,cal1,,0.0,2026-07-29,10:22:00
sp_106,ACTIVA,cal1,,0.0,2026-07-29,10:24:00
sp_105,ACTIVA,cal1,,0.0,2026-07-29,10:16:00
sp_104,ACTIVA,cal1,,0.0,2026-07-29,10:23:00
sp_103,ACTIVA,cal1,,0.0,2026-07-29,10:21:00
sp_102,ACTIVA,cal1,,0.0,2026-07-29,10:21:00
sp_101,ACTIVA,cal1,,0.0,2026-07-29,10:21:00
sn_1064,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1063,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1062,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1061,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1059,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1058,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1057,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1056,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1055,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1054,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1053,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1052,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1051,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sn_1050,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1049,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1048,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1047,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1046,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1045,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1044,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1042,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1041,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1039,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1038,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1037,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1036,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1035,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1034,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1033,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1031,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1030,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1023,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sn_1021,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1019,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1018,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1016,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1015,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1014,ACTIVA,cal1,,0.0,2026-07-29,07:16:00
sn_1013,ACTIVA,cal1,,0.0,2026-07-29,09:18:00
sn_1012,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1011,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1010,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1009,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1008,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1007,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1005,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1004,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sn_1003,ACTIVA,cal1,,0.0,2026-07-29,10:03:00
sn_1002,ACTIVA,cal1,,0.0,2026-07-29,10:24:00
sn_1001,ACTIVA,cal1,,0.0,2026-07-29,10:25:00
sm_517,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sm_516,ACTIVA,cal1,,0.0,2026-07-29,10:23:00
sm_515,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sm_514,ACTIVA,cal1,,0.0,2026-07-29,10:24:00
sm_513,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sm_512,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sm_511,ACTIVA,cal1,,0.0,2026-07-29,10:27:00
sm_509,ACTIVA,cal1,,0.0,2026-07-29,07:08:00
sm_508,ACTIVA,cal1,,0.0,2026-07-28,17:06:00
sm_506,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sm_505,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sm_504,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sm_503,ACTIVA,cal1,,0.0,2026-07-29,10:23:00
sm_502,ACTIVA,cal1,,0.0,2026-07-29,10:26:00
sm_501,ACTIVA,cal1,,0.0,2026-07-29,10:24:00
sp_138,ACTIVA,cal1,,1.0,2026-07-27,17:51:00
sm_510,ACTIVA,cal1,,1.0,2026-07-27,17:36:00
sp_155,ACTIVA,cal1,,5.0,2026-07-24,08:47:00
