estacion_code;Estado_ultima_semana;calidad_ultima_reportada;dias_desde_ultima_cal1;dias_desde_ultima_actividad;fecha_ultima_actividad;hora_ultima_actividad
sp_157;ACTIVA;cal1;;0.0;17/12/2025;10:07:00
sp_156;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_155;ACTIVA;cal1;;0.0;17/12/2025;10:08:00
sp_154;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_150;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_149;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_146;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_145;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_144;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_143;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_142;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_141;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_140;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_139;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_137;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_136;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_135;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_134;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_133;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_132;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_131;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_109;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_108;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_103;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_102;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sp_101;ACTIVA;cal1;;0.0;17/12/2025;9:26:00
sn_1041;ACTIVA;cal1;;0.0;17/12/2025;10:08:00
sn_1040;ACTIVA;cal1;;0.0;17/12/2025;10:09:00
sn_1039;ACTIVA;cal1;;0.0;17/12/2025;9:04:00
sn_1038;ACTIVA;cal1;;0.0;17/12/2025;10:09:00
sn_1037;ACTIVA;cal1;;0.0;17/12/2025;10:09:00
sn_1036;ACTIVA;cal1;;0.0;17/12/2025;10:09:00
sn_1035;ACTIVA;cal1;;0.0;17/12/2025;10:08:00
sn_1034;ACTIVA;cal1;;0.0;17/12/2025;10:09:00
sn_1033;ACTIVA;cal1;;0.0;17/12/2025;10:09:00
sn_1031;ACTIVA;cal1;;0.0;17/12/2025;10:06:00
sn_1030;ACTIVA;cal1;;0.0;17/12/2025;10:08:00
