estacion_code;Estado_ultima_semana;calidad_ultima_reportada;dias_desde_ultima_cal1;dias_desde_ultima_actividad;fecha_ultima_actividad;hora_ultima_actividad
sn_1049;ACTIVA;cal2;0.0;0.0;14/01/2026;10:28:00
sp_168;ACTIVA;cal1;;0.0;14/01/2026;10:24:00
sp_167;ACTIVA;cal1;;0.0;14/01/2026;10:19:00
sp_166;ACTIVA;cal1;;0.0;14/01/2026;10:22:00
sp_165;ACTIVA;cal1;;0.0;14/01/2026;10:22:00
sp_164;ACTIVA;cal1;;0.0;14/01/2026;10:22:00
sp_162;ACTIVA;cal1;;0.0;14/01/2026;10:24:00
sp_159;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_158;ACTIVA;cal1;;0.0;14/01/2026;10:24:00
sp_157;ACTIVA;cal1;;0.0;14/01/2026;10:22:00
sp_156;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_155;ACTIVA;cal1;;0.0;14/01/2026;10:23:00
sp_154;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_151;ACTIVA;cal1;;0.0;14/01/2026;10:22:00
sp_150;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_149;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_146;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_145;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_144;ACTIVA;cal1;;0.0;14/01/2026;10:16:00
sp_143;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_142;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_141;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_140;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_139;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_138;ACTIVA;cal1;;0.0;13/01/2026;16:56:00
sp_137;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_136;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_135;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_133;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_132;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_131;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_109;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_108;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_103;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_102;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sp_101;ACTIVA;cal1;;0.0;14/01/2026;10:21:00
sn_1051;ACTIVA;cal1;;0.0;14/01/2026;10:28:00
sn_1050;ACTIVA;cal1;;0.0;14/01/2026;10:28:00
sn_1048;ACTIVA;cal1;;0.0;14/01/2026;10:28:00
sn_1047;ACTIVA;cal1;;0.0;14/01/2026;10:28:00
sn_1046;ACTIVA;cal1;;0.0;14/01/2026;10:28:00
sn_1045;ACTIVA;cal1;;0.0;14/01/2026;10:28:00
sn_1044;ACTIVA;cal1;;0.0;14/01/2026;10:28:00
sn_1040;ACTIVA;cal1;;0.0;14/01/2026;10:27:00
sn_1039;ACTIVA;cal1;;0.0;14/01/2026;10:27:00
sn_1038;ACTIVA;cal1;;0.0;14/01/2026;10:27:00
sn_1037;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1035;ACTIVA;cal1;;0.0;14/01/2026;10:27:00
sn_1034;ACTIVA;cal1;;0.0;14/01/2026;10:27:00
sn_1033;ACTIVA;cal1;;0.0;14/01/2026;10:27:00
sn_1030;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1023;ACTIVA;cal1;;0.0;14/01/2026;10:27:00
sn_1022;ACTIVA;cal1;;0.0;14/01/2026;10:25:00
sn_1021;ACTIVA;cal1;;0.0;14/01/2026;10:27:00
sn_1019;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1018;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1016;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1014;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1012;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1010;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1008;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1007;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sn_1004;ACTIVA;cal1;;0.0;14/01/2026;10:25:00
sn_1003;ACTIVA;cal1;;0.0;14/01/2026;5:04:00
sn_1002;ACTIVA;cal1;;0.0;14/01/2026;10:25:00
sm_516;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sm_515;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sm_514;ACTIVA;cal1;;0.0;14/01/2026;10:24:00
sm_513;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
sm_512;ACTIVA;cal1;;0.0;14/01/2026;10:26:00
