estacion_code,dias_desde_ultima_fecha,ultima_fecha_reportada,fecha,hora
sn_1013,0.0,2026-06-29 20:56:00,2026-06-29,20:56:00
sn_1014,1.0,2026-06-28 09:19:00,2026-06-28,09:19:00
sn_1015,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1016,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1018,1.0,2026-06-28 08:28:00,2026-06-28,08:28:00
sn_1019,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1021,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1022,3.0,2026-06-26 15:52:00,2026-06-26,15:52:00
sn_1023,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1030,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1031,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1033,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1034,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1035,-1.0,2026-06-30 00:25:00,2026-06-30,00:25:00
sn_1036,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1037,1.0,2026-06-28 09:19:00,2026-06-28,09:19:00
sn_1038,1.0,2026-06-28 09:19:00,2026-06-28,09:19:00
sn_1039,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1040,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1041,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1042,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1044,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1045,1.0,2026-06-28 09:19:00,2026-06-28,09:19:00
sn_1046,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1047,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1048,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1049,1.0,2026-06-28 09:19:00,2026-06-28,09:19:00
sn_1050,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sn_1051,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1052,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1053,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1054,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1055,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1056,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1057,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1058,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sn_1059,-1.0,2026-06-30 05:47:00,2026-06-30,05:47:00
sm_501,-1.0,2026-06-30 05:44:00,2026-06-30,05:44:00
sm_502,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sm_503,-1.0,2026-06-30 05:45:00,2026-06-30,05:45:00
sm_504,-1.0,2026-06-30 03:01:00,2026-06-30,03:01:00
sm_505,-1.0,2026-06-30 00:41:00,2026-06-30,00:41:00
sm_506,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sm_507,-1.0,2026-06-30 05:43:00,2026-06-30,05:43:00
sm_508,0.0,2026-06-29 01:46:00,2026-06-29,01:46:00
sm_509,1.0,2026-06-28 09:19:00,2026-06-28,09:19:00
sm_511,-1.0,2026-06-30 02:08:00,2026-06-30,02:08:00
sm_512,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sm_513,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sm_515,-1.0,2026-06-30 05:46:00,2026-06-30,05:46:00
sm_516,-1.0,2026-06-30 05:48:00,2026-06-30,05:48:00
sm_517,1.0,2026-06-28 09:15:00,2026-06-28,09:15:00
