estacion_code,Estado_ultima_semana,calidad_ultima_reportada,dias_desde_ultima_cal1,dias_desde_ultima_actividad,fecha_ultima_actividad,hora_ultima_actividad
sp_140,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_139,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_138,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_137,ACTIVA,cal1,,0.0,2026-05-04,10:05:00
sp_136,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_135,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_134,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_133,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_132,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_131,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_109,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_108,ACTIVA,cal1,,0.0,2026-05-04,04:41:00
sp_106,ACTIVA,cal1,,0.0,2026-05-04,10:02:00
sp_104,ACTIVA,cal1,,0.0,2026-05-04,10:02:00
sp_103,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sp_102,ACTIVA,cal1,,0.0,2026-05-04,10:01:00
sn_1059,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1058,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1056,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1055,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1053,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1052,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1051,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1050,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1048,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1047,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1046,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1044,ACTIVA,cal1,,0.0,2026-05-04,10:09:00
sn_1042,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sn_1041,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sn_1040,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sn_1039,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sn_1036,ACTIVA,cal1,,0.0,2026-05-04,10:07:00
sn_1035,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sn_1034,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sn_1033,ACTIVA,cal1,,0.0,2026-05-04,10:07:00
sn_1031,ACTIVA,cal1,,0.0,2026-05-04,10:08:00
sn_1023,ACTIVA,cal1,,0.0,2026-05-04,10:07:00
sn_1021,ACTIVA,cal1,,0.0,2026-05-04,10:07:00
sn_1019,ACTIVA,cal1,,0.0,2026-05-04,09:54:00
sn_1018,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1016,ACTIVA,cal1,,0.0,2026-05-04,10:07:00
sn_1015,ACTIVA,cal1,,0.0,2026-05-04,10:07:00
sn_1014,ACTIVA,cal1,,0.0,2026-05-04,10:06:00
sn_1012,ACTIVA,cal1,,0.0,2026-05-04,10:07:00
