estacion_code,Estado_ultima_semana,calidad_ultima_reportada,dias_desde_ultima_cal1,dias_desde_ultima_actividad,fecha_ultima_actividad,hora_ultima_actividad
sm_504,ACTIVA,cal1,,0.0,2026-04-07,10:16:00
sm_503,ACTIVA,cal1,,0.0,2026-04-07,10:16:00
sm_502,ACTIVA,cal1,,0.0,2026-04-07,10:16:00
sm_501,ACTIVA,cal1,,0.0,2026-04-07,10:16:00
sp_136,ACTIVA,cal1,,2.0,2026-04-05,08:21:00
sn_1009,ACTIVA,cal1,,7.0,2026-03-31,09:28:00
sn_1005,ACTIVA,cal1,,7.0,2026-03-30,12:03:00
sn_1043,INACTIVA,cal2,0.0,17.0,2026-03-20,13:50:00
sm_517,INACTIVA,cal1,,17.0,2026-03-20,21:01:00
sp_144,INACTIVA,cal1,,22.0,2026-03-16,08:26:00
sp_175,INACTIVA,cal1,,24.0,2026-03-13,16:22:00
sp_154,INACTIVA,cal1,,24.0,2026-03-13,16:16:00
sn_1057,INACTIVA,cal1,,24.0,2026-03-13,16:15:00
sn_1022,INACTIVA,cal1,,24.0,2026-03-13,16:18:00
sm_508,INACTIVA,cal1,,27.0,2026-03-10,20:16:00
sp_138,INACTIVA,cal1,,29.0,2026-03-09,00:56:00
sp_158,INACTIVA,cal1,,34.0,2026-03-03,14:56:00
sp_106,INACTIVA,cal1,,146.0,2025-11-11,11:04:00
sp_147,INACTIVA,cal1,,165.0,2025-10-23,22:11:00
sn_1032,INACTIVA,,,561.0,2024-09-22,19:58:00
sp_152,INACTIVA,,,1156.0,2023-02-06,10:17:00
